Tanggal,Aceh,Bali,Bangka Belitung…,Banten,Bengkulu,Central Java,Central Kalimantan,Central Sulawesi,East Java,East Kalimantan,East Nusa Tenggara,Gorontalo,Jakarta,Jambi,Lampung,Maluku,North Kalimantan,North Maluku,North Sulawesi,North Sumatra,Papua,Riau,Riau Islands,South Kalimantan,South Sulawesi,South Sumatra,Southeast Sulawesi,Yogyakarta,West Java,West Kalimantan,West Nusa Tengg…,West Papua,West Sulawesi,West Sumatra
12-Apr-2020,1,1.1273520730746,1.10408951367381,1.06825799175555,1.10408951367381,1.07570373984278,1.11789921435462,1.24931086125742,1.10823734134532,1.02226578920968,Inf,Inf,1.08918608138071,1.10408951367381,1.08915839771651,1.4085438884287,1.10408951367381,1.10408951367381,1.28120385900182,1.14625675190852,1.13477458412073,1.05498614657627,1.12867293805389,1.11369318488611,1.15090444891605,1.03961211126014,1.15041007378781,1.02710534999601,1.08635843055243,1.03819186552583,1.26852936850491,1.05963402266705,1.1398522810476,1.27575153190417
13-Apr-2020,1,1.10408951367381,1.10408951367381,1.06204598615328,1.10408951367381,1.06341592101565,1.03239118471,1.24931086125742,1.12830696094209,1.01748842798917,Inf,Inf,1.08536812786952,1.10408951367381,1.08322761045516,1.4085438884287,1.00926242190831,1.10408951367381,1.1910378402041,1.14479778179658,1.1472232443286,1.07570373984278,1.12867293805389,1.09511079204825,1.10198378145524,1.01696850489722,1.12535319672314,1.05189781270831,1.10824046036428,1.01150029829051,1.20551238040676,1,1.1398522810476,1.1398522810476
14-Apr-2020,1,1.11477823692373,1.10408951367381,1.05381696519571,1.10408951367381,1.11107117148992,1.03239118471,1.210113840335,1.13646478443675,1.01748842798917,Inf,Inf,1.07926030791053,1.1398522810476,1.08322761045516,1.4085438884287,1.00926242190831,1.10408951367381,1.11369318488611,1.15662923158395,1.1472232443286,1.07570373984278,1.16364013279278,1.10841954232537,1.0892196448858,1.02485387013382,1.12535319672314,1.06086045750194,1.06413662985917,1.03819186552583,1.20551238040676,1,1.1398522810476,1.15041007378781
15-Apr-2020,0.974290332912794,1.10408951367381,1.1398522810476,1.04107374515316,1.10408951367381,1.11072828343474,1.07416039320958,1.23572493721218,1.14281986806083,1.01288402997981,Inf,Inf,1.07720281603416,1.16993081275869,1.04195362743721,1.24615595527271,1.03239118471,1.10408951367381,1.12282426199355,1.04068757666618,1.10200235807706,1.07570373984278,1.19867394942352,1.12119696677254,1.09648239623598,1.0465440871019,1.11789921435462,1.06086045750194,1.06278536006848,1.03819186552583,1.20551238040676,1,1.19598024562548,1.17300158181451
16-Apr-2020,0.974290332912794,1.08704687172803,1.10408951367381,1.04516704586572,1.10408951367381,1.11054705837327,1.07875115690662,1.23572493721218,1.12670007254003,1.0465440871019,1,Inf,1.06608128455377,1.19598024562548,1.07570373984278,1.24615595527271,1.08322761045516,1.10408951367381,1.12282426199355,1.04258320758743,1.11220956886152,1.10408951367381,1.08120663525625,1.15134158236239,1.10120970251431,1.11750738127933,1.08174778026044,1.06086045750194,1.06123711452244,1.11181192490813,1.15919387006066,1.1398522810476,1.19598024562548,1.17300158181451
17-Apr-2020,1,1.07447012814338,1.10408951367381,1.03587590380565,1,1.11265039734651,1.05537818921069,1.08004153648474,1.10714464173735,1.03323189637293,1,1.21901365420448,1.07000353350289,1.21901365420448,1.03819186552583,1.24615595527271,1.16641738008343,1.10408951367381,1.04758646582496,1.04258320758743,1.12927812531164,1.10408951367381,1.1561916114954,1.14319180651622,1.10314260735866,1.14444875795283,1.08759574725442,1.06568294816637,1.07218403470007,1.11181192490813,1.10721734627247,1.1398522810476,1.12867293805389,1.10408951367381
18-Apr-2020,1.02638809625704,1.07492396021124,1.05963402266705,1.0202347654758,1,1.12528340737653,1.07950500265321,1.03393669433935,1.11019019863126,1.06390701785614,1,1.21901365420448,1.05973760370939,1.10408951367381,1.03819186552583,1.28120385900182,1.17677344682513,1.10408951367381,1.06347347762604,1.04258320758743,1.06285981640593,1.09395682402026,1.20837328102308,1.17930765743305,1.09823758510035,1.21901365420448,1.08322761045516,1.07267988098574,1.0618967123998,1.11181192490813,1.10698746616509,1.1398522810476,1.04924143725562,1.12567703947693
19-Apr-2020,1.04924143725562,1.07570373984278,1.08322761045516,1.02054955720578,1,1.08278493438886,1.09739707569031,1.05148105420066,1.06248676660239,1.07745144916643,1,1.21901365420448,1.0579473221895,1.10408951367381,1.03819186552583,1.06416270333165,1.23218406162586,1.10408951367381,1.02348860217202,1.03193678682933,1.07860720824986,1.09395682402026,1.20837328102308,1.15984218959088,1.07570373984278,1.22912433156363,1.12722776475749,1.07267988098574,1.06428189718881,1.07091180525193,1.07403467218289,1.12867293805389,1.04924143725562,1.07288768417094
20-Apr-2020,1.04924143725562,1.07209383286899,1.08322761045516,1.02595882448182,1,1.08136674879964,1.13322433403702,1.05148105420066,1.04279731679667,1.07745144916643,1,1.21901365420448,1.05102490418643,1.10408951367381,1.03098080370314,1.06416270333165,1.24456035459071,1.10408951367381,1.02348860217202,1.03106533111409,1.06690310906984,1.07875115690662,1.20837328102308,1.15984218959088,1.07501329984725,1.25649175484271,1.12722776475749,1.02766948763189,1.04744784116713,1.07091180525193,1.09977640023117,1.19598024562548,1.04924143725562,1.07364297442808
21-Apr-2020,1.04924143725562,1.07233149503782,1.10408951367381,1.02855625510174,1.10408951367381,1.07088559788077,1.15123003986815,1.05148105420066,1.03467364287439,1.09952684801271,1,1.32046924775612,1.04882827752543,1.14625675190852,1.03655432261531,1.06416270333165,1.25164605435002,1.10408951367381,1.02348860217202,1.02226578920968,1.0819225093661,1.08322761045516,1.17625550036434,1.14929641029484,1.07125837879686,1.2468241361778,1.12722776475749,1.02159147023276,1.05204697576805,1.11005826087366,1.14073044359476,1.19598024562548,1.04924143725562,1.06785020757899
22-Apr-2020,1.04924143725562,1.06470936283147,1.06944880005339,1.0263011068405,1.10408951367381,1.07326637459052,1.13886282295891,1.0402538481091,1.03572803845109,1.10182235113885,1,1.32046924775612,1.04571807470298,1.11678687242049,1.04380436769482,1.02812481341586,1.21237576694498,1.16993081275869,1.01516534655549,1.02544558793768,1.07322795950104,1.08322761045516,1.1418769109819,1.11803496411543,1.06936986811573,1.22098300213668,1.06378970535535,1.02756650441424,1.04525066354728,1.13218372048507,1.16536049101124,1.21901365420448,1.01925902092718,1.05686003547236
